id	ATC	Laboratorio	Forma	Nombre local	País	generic_name	Vía	commercial_name	presentation
795	S01ED05	['MAX VISION S.R.L.']	['solución oftálmica']	GLAUTEOLOL 2 g/100 ml Sol. oftálmica	['Argentina']	Carteolol oftálmico	['oftálmica']	GLAUTEOLOL	2 g/100 ml Sol. oftálmica
796	D10BA01	['MEGALABS ARGENTINA S.A.U']	['cápsula blanda']	FLEXRESAN 20 mg Cáps. blanda	['Argentina']	Isotretinoína	['oral']	FLEXRESAN	20 mg Cáps. blanda
797	A07FA51	['BIOSIDUS S.A.']	['polvo para solución oral']	BIOFLORA Polvo para sol. oral	['Argentina']	Organismos productores de ácido láctico, asociaciones	['oral']	BIOFLORA	Polvo para sol. oral
798	J01FA10	['SIEGFRIED S.A.']	['polvo para suspensión oral']	MACROMAX PEDIATRICO 200 mg/5 ml Polvo para susp. oral	['Argentina']	Azitromicina	['oral']	MACROMAX PEDIATRICO	200 mg/5 ml Polvo para susp. oral
799	N05AD01	['JANSSEN CILAG FARMACEUTICA S.A.']	['solución inyectable']	HALOPIDOL DECANOATO 50 mg/1 ml Sol. iny.	['Argentina']	Haloperidol	['intramuscular']	HALOPIDOL DECANOATO	50 mg/1 ml Sol. iny.
800	S01GX01	['LABORATORIOS POEN S.A.U.']	['solución oftálmica']	CLAROFTAL 4 g/100 ml Sol. oftálmica	['Argentina']	Cromoglícico ácido, oftálmico	['oftálmica']	CLAROFTAL	4 g/100 ml Sol. oftálmica
801	L01EA02	['LAFEDAR S.A.']	['comprimido recubierto']	ZALTAG 50 mg Comp. recub.	['Argentina']	Dasatinib	['oral']	ZALTAG	50 mg Comp. recub.
802	R03AC02	['LABORATORIOS VALMAX S.A.']	['solución para vía inhalatoria']	SALBUNEB 0,5 g/100 ml Sol. para inhal.	['Argentina']	Salbutamol inhalatorio	['inhalatoria']	SALBUNEB	0,5 g/100 ml Sol. para inhal.
803	L01EF01	['LABORATORIOS ASPEN S.A.']	['cápsula dura']	VATILEN 75 mg Cáps.	['Argentina']	Palbociclib	['oral']	VATILEN	75 mg Cáps.
804	R01BA52 P9	['ROEMMERS S.A.I.C.F.']	['cápsula dura de liberación prolongada']	DECIDEX 4 mg/120 mg Cáps. LP	['Argentina']	Clorfenamina + pseudoefedrina	['oral']	DECIDEX	4 mg/120 mg Cáps. LP
805	N01AX10	['B BRAUN MEDICAL S.A.']	['emulsión para perfusión']	PROPOFOL LIPURO B. BRAUN 20 mg/1 ml Emulsión para infus.	['Argentina']	Propofol	['intravenosa']	PROPOFOL LIPURO B. BRAUN	20 mg/1 ml Emulsión para infus.
806	B03BB01	['SANT GALL FRIBURG Q.C.I.S.R.L.']	['comprimido']	GALFOL 5 mg Comp.	['Argentina']	Fólico ácido	['oral']	GALFOL	5 mg Comp.
807	A06AD65	['LABORATORIO DOMINGUEZ S.A.']	['comprimido + polvo oral']	BAREX KIT 5 mg/60 g Comp. + polvo oral	['Argentina']	Macrogol, asociaciones	['oral']	BAREX KIT	5 mg/60 g Comp. + polvo oral
808	D06AX15	['DENVER FARMA S.A.']	['solución cutánea']	RIFAMICINA SV DENVER FARMA 0,5 g/100 ml Sol. tópica	['Argentina']	Rifamicina tópica	['vía tópica']	RIFAMICINA SV DENVER FARMA	0,5 g/100 ml Sol. tópica
809	A06AB02	['LABORATORIOS TEMIS LOSTALO S.A.']	['comprimido recubierto gastrorresistente']	LAXAMIN 5 mg Comp. recub. gastrorr.	['Argentina']	Bisacodilo laxante	['oral']	LAXAMIN	5 mg Comp. recub. gastrorr.
810	V03AB25	['GOBBI NOVAG S.A.']	['solución inyectable']	FLUMANOVAG 500 mcg/5 ml Sol. iny.	['Argentina']	Flumazenil	['intravenosa']	FLUMANOVAG	500 mcg/5 ml Sol. iny.
811	S01ED51 P4	['LABORATORIO INTERNACIONAL ARGENTINO S.A.']	['solución oftálmica']	GLAUNOT T SOLUCIÓN OFTÁLMICA (0,5 g + 0,004 g)/100 mL	['Argentina']	Timolol + Travoprost	['oftálmica']	GLAUNOT T	SOLUCIÓN OFTÁLMICA (0,5 g + 0,004 g)/100 mL
812	L01CD01	['MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA']	['solución inyectable']	PACLITAXEL MICROSULES 300 mg/50 ml Sol. iny.	['Argentina']	Paclitaxel	['intravenosa']	PACLITAXEL MICROSULES	300 mg/50 ml Sol. iny.
813	N05AD01	['LABORATORIO VANNIER S.A.']	['gotas orales en solución']	HALOPERIDOL VANNIER FORTE 10 mg/1 ml Gotas orales en sol.	['Argentina']	Haloperidol	['oral']	HALOPERIDOL VANNIER FORTE	10 mg/1 ml Gotas orales en sol.
814	C09AA02	['BALIARDA S.A.']	['comprimido']	MAXEN 5 mg Comp.	['Argentina']	Enalapril	['oral']	MAXEN	5 mg Comp.
815	N02BE51	['GRAMON MILLET S.A.']	['comprimido recubierto']	NEUMOBRON GRIP Comp. recub.	['Argentina']	Paracetamol, asociaciones excl. psicolépticos	['oral']	NEUMOBRON GRIP	Comp. recub.
816	N03AG01	['ABBOTT LABORATORIES ARGENTINA S.A.']	['comprimido recubierto']	VALCOTE COMPRIMIDO RECUBIERTO 500 mg	['Argentina']	Valproico ácido	['oral']	VALCOTE	COMPRIMIDO RECUBIERTO 500 mg
817	B01AC04	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido recubierto']	NEFAZAN 75 mg Comp. recub.	['Argentina']	Clopidogrel	['oral']	NEFAZAN	75 mg Comp. recub.
818	vitamina E	['MEGALABS ARGENTINA S.A.U']	['cápsula blanda']	TANVIMIL E 1000 mg Cáps. blanda	['Argentina']	Tocoferol	['oral']	TANVIMIL E	1000 mg Cáps. blanda
819	N05AD01	['DENVER FARMA S.A.']	['solución inyectable']	HALOPERIDOL DENVER FARMA 5 mg/1 ml Sol. iny.	['Argentina']	Haloperidol	['intramuscular']	HALOPERIDOL DENVER FARMA	5 mg/1 ml Sol. iny.
820	S01AA12	['DROMEX BIOTECH S.A.']	['solución oftálmica']	AZOMICINA 3 mg/1 ml Sol. oftálmica	['Argentina']	Tobramicina oftálmica	['oftálmica']	AZOMICINA	3 mg/1 ml Sol. oftálmica
821	C05BA03	['SIDUS S.A.']	['gel']	CYCLOPARIN 1000 UI/1 g Gel	['Argentina']	Heparina tópica	['vía tópica']	CYCLOPARIN	1000 UI/1 g Gel
822	A10BB12	['FRANCELAB S.A.']	['comprimido']	NEXT STEP 4 mg Comp.	['Argentina']	Glimepirida	['oral']	NEXT STEP	4 mg Comp.
823	N04BC05	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido']	NOXOPRAN 0,25 mg Comp.	['Argentina']	Pramipexol	['oral']	NOXOPRAN	0,25 mg Comp.
824	L04AC19	['PRODUCTOS ROCHE S.A. QUIMICA E INDUSTRIAL']	['solución inyectable en jeringa precargada']	ENSPRYNG 120 mg/1 ml Sol. iny. en jeringa precargada	['Argentina']	Satralizumab	['subcutánea']	ENSPRYNG	120 mg/1 ml Sol. iny. en jeringa precargada
825	L01BB06	['MONTE VERDE S.A.']	['solución inyectable']	CLOFAZIC 20 mg/20 ml Sol. iny.	['Argentina']	Clofarabina	['intravenosa']	CLOFAZIC	20 mg/20 ml Sol. iny.
826	N02BF02	['LABORATORIOS CASASCO S.A.I.C.']	['cápsula dura']	NEURISTAN 50 mg Cáps. dura	['Argentina']	Pregabalina	['oral']	NEURISTAN	50 mg Cáps. dura
827	N03AX22	['GADOR S.A.']	['comprimido recubierto']	PYXIS 8 mg Comp. recub.	['Argentina']	Perampanel	['oral']	PYXIS	8 mg Comp. recub.
828	A02BC01	['LABORATORIO AUSTRAL S.A.']	['cápsula dura']	ACIMED 40 mg Cáps. dura	['Argentina']	Omeprazol	['oral']	ACIMED	40 mg Cáps. dura
829	M01AB55	['LABORATORIOS QUIMFA']	['solución inyectable']	BERAFEN GESIC (IP) 75 mg/2 g/50 mg/5 ml Sol. iny.	['Argentina']	Diclofenaco, asociaciones	['intramuscular']	BERAFEN GESIC (IP)	75 mg/2 g/50 mg/5 ml Sol. iny.
830	A02BC02	['GEMINIS FARMACEUTICA S.A.']	['comprimido recubierto gastrorresistente']	IBP PANTO 20 mg Comp. recub. gastrorr.	['Argentina']	Pantoprazol	['oral']	IBP PANTO	20 mg Comp. recub. gastrorr.
831	N05CF02	['BALIARDA S.A.']	['comprimido recubierto']	DORMILAN 10 mg Comp. recub.	['Argentina']	Zolpidem	['oral']	DORMILAN	10 mg Comp. recub.
832	J02AC02	['MEGALABS ARGENTINA S.A.U']	['cápsula']	SALIMIDIN 100 mg Cáps.	['Argentina']	Itraconazol	['oral']	SALIMIDIN	100 mg Cáps.
833	A16AB05	['GENZYME DE ARGENTINA S.A.']	['solución inyectable']	ALDURAZYME 500 U/5 ml Sol. iny.	['Argentina']	Laronidasa	['intravenosa']	ALDURAZYME	500 U/5 ml Sol. iny.
834	J01DB01	['IVAX ARGENTINA S.A.']	['polvo para suspensión oral']	KEFORAL 500 mg/5 ml Polvo para susp. oral	['Argentina']	Cefalexina	['oral']	KEFORAL	500 mg/5 ml Polvo para susp. oral
835	M01AB05	['LABORATORIOS BETA S.A.']	['comprimido recubierto']	OXA RETARD 100 mg Comp. recub.	['Argentina']	Diclofenaco	['oral']	OXA RETARD	100 mg Comp. recub.
836	N03AX23	['BIOPAS ARGENTINA S.A.']	['solución oral']	BRIVIACT 10 mg/1 ml Sol. oral	['Argentina']	Brivaracetam	['oral']	BRIVIACT	10 mg/1 ml Sol. oral
837	N06AB06	['BALIARDA S.A.']	['comprimido']	INSERTEC 50 mg Comp.	['Argentina']	Sertralina	['oral']	INSERTEC	50 mg Comp.
838	N05BA01	['KLONAL S.R.L.']	['solución inyectable']	DIAZEPAM KLONAL 10 mg/2 ml Sol. iny.	['Argentina']	Diazepam	['oral']	DIAZEPAM KLONAL	10 mg/2 ml Sol. iny.
839	S01EE03	['ABBVIE S.A.']	['solución oftálmica']	LUMIGAN UD 0,03 g/100 ml Sol. oftálmica	['Argentina']	Bimatoprost	['oftálmica']	LUMIGAN UD	0,03 g/100 ml Sol. oftálmica
840	D07AA02	['MAIGAL CORPORATION']	['crema']	SIROTAMICIN HIDROCORTISONA 1 g/100 g Crema	['Argentina']	Hidrocortisona tópica	['vía tópica']	SIROTAMICIN HIDROCORTISONA	1 g/100 g Crema
841	J01FF01	['LABORATORIOS CASASCO S.A.I.C.']	['granulado para solución oral']	RESBIOTIC PEDIATRICO 75 mg /5 ml Granul. para sol. oral	['Argentina']	Clindamicina	['oral']	RESBIOTIC PEDIATRICO	75 mg /5 ml Granul. para sol. oral
842	R02AB	['LABORATORIO FECOFAR DE LA FEDERACION ARGENTINA DE COOPERATIVAS FARMACEUTICAS COOP. LTDA.']	['comprimido para chupar']	CARAMELOS ANTIBIOTICOS FECOFAR FR 20,7 mg/1,04 mg Caramelo	['Argentina']	Antibióticos, preparados para la garganta	['oral']	CARAMELOS ANTIBIOTICOS FECOFAR FR	20,7 mg/1,04 mg Caramelo
843	L02BB04	['MONTE VERDE S.A.']	['cápsula blanda']	XTANDI 40 mg Cáps. blanda	['Argentina']	Enzalutamida	['oral']	XTANDI	40 mg Cáps. blanda
844	J05AX18	['MSD ARGENTINA S.R.L.']	['comprimido recubierto']	PREVYMIS 240 mg Comp. recub.	['Argentina']	Letermovir	['oral']	PREVYMIS	240 mg Comp. recub.
845	G03CX01	['PANALAB S.A. ARGENTINA']	['comprimido']	TIBOCLIM PLB 2,5 mg Comp.	['Argentina']	Tibolona	['oral']	TIBOCLIM PLB	2,5 mg Comp.
846	A05AA02	['LABORATORIO DOMINGUEZ S.A.']	['comprimido recubierto']	DEXO 150 mg Comp. recub.	['Argentina']	Ursodeoxicólico ácido	['oral']	DEXO	150 mg Comp. recub.
847	L04AA26	['GSK BIOPHARMA ARGENTINA S.A.']	['polvo para solución para perfusión']	BENLYSTA 400 mg Polvo para sol. para perfus.	['Argentina']	Belimumab	['intravenosa']	BENLYSTA	400 mg Polvo para sol. para perfus.
848	L01EF01	['EVEREX ARGENTINA S.A.']	['cápsula dura']	EVERCICLEX 75 mg Cáps.	['Argentina']	Palbociclib	['oral']	EVERCICLEX	75 mg Cáps.
849	N05AH03	['ELI LILLY INTERAMERICA INC. SUCURSAL ARGENTINA']	['comprimido recubierto']	MIDAX 10 mg Comp. recub.	['Argentina']	Olanzapina	['oral']	MIDAX	10 mg Comp. recub.
850	C05CA51	['LABORATORIOS IMVI (INSTITUTO MEDICO VETERINARIO INTEGRAL) S.A.']	['comprimido gastrorresistente']	VARISEDAN 50 mg/30 mg Comp. gastrorr.	['Argentina']	Rutósido, asociaciones	['oral']	VARISEDAN	50 mg/30 mg Comp. gastrorr.
851	B05CA02	['ADOX S.A.']	['jabón líquido']	JABON DE CLORHEXIDINA ADOX 4 g/100 ml Jabón líquido	['Argentina']	Clorhexidina, sol. irrigación	['vía tópica']	JABON DE CLORHEXIDINA ADOX	4 g/100 ml Jabón líquido
852	D06BB03	['GLAXOSMITHKLINE ARGENTINA S.A.']	['crema']	ZOVIRAX 5 g/100 g Crema	['Argentina']	Aciclovir tópico	['vía tópica']	ZOVIRAX	5 g/100 g Crema
853	J01CE01	['DRAWER S.A.']	['polvo para inyección']	PENICILINA G SODICA DRAWER 1000000 UI Polvo para iny.	['Argentina']	Bencilpenicilina	['intramuscular']	PENICILINA G SODICA DRAWER	1000000 UI Polvo para iny.
854	V07AB M1	['LABORATORIOS FABRA S.A.']	['solución inyectable']	AGUA DESTILADA FABRA 5 ml/5 ml Sol. iny.	['Argentina']	Agua para inyección	['intravenosa']	AGUA DESTILADA FABRA	5 ml/5 ml Sol. iny.
855	N05AE05	['QUIMICA ARISTON S.A.I.C.I.F.']	['comprimido']	LURAFIX 80 mg Comp.	['Argentina']	Lurasidona	['oral']	LURAFIX	80 mg Comp.
856	C09AA15	['SIEGFRIED S.A.']	['comprimido recubierto']	PRESIAM 30 28,7 mg Comp. recub.	['Argentina']	Zofenopril	['oral']	PRESIAM	30 28,7 mg Comp. recub.
857	N05BA01	['LABORATORIOS FABRA S.A.']	['comprimido']	DIAZEPAM FABRA 5 mg Comp.	['Argentina']	Diazepam	['oral']	DIAZEPAM FABRA	5 mg Comp.
858	G03AA12	['PHARMADORF S.A.']	['comprimido recubierto']	MAXIMA MD 24 3 mg/0,02 mg Comp. recub.	['Argentina']	Drospirenona y etinilestradiol	['oral']	MAXIMA MD	24 3 mg/0,02 mg Comp. recub.
859	131 I), para diagnóstico	['LABORATORIOS BACON S.A.I.C.']	['solución oral']	DIAGNOBAC 25 mCi/1 ml Sol. oral	['Argentina']	Ioduro sódico	['oral']	DIAGNOBAC	25 mCi/1 ml Sol. oral
860	J05AB11	['GSK BIOPHARMA ARGENTINA S.A.']	['comprimido recubierto']	VALTREX 500 mg Comp. recub.	['Argentina']	Valaciclovir	['oral']	VALTREX	500 mg Comp. recub.
861	L01BA01	['TRB PHARMA S.A.']	['comprimido']	ARTRAIT 2,5 mg Comp.	['Argentina']	Metotrexato, antineoplásico	['oral']	ARTRAIT	2,5 mg Comp.
862	N06AB10	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido recubierto']	LEXTOR 10 mg Comp. recub.	['Argentina']	Escitalopram	['oral']	LEXTOR	10 mg Comp. recub.
863	S01GA02	['DENVER FARMA S.A.']	['colirio']	PIAM 0,6 mg/1 ml Colirio	['Argentina']	Tetrizolina oftálmica	['oftálmica']	PIAM	0,6 mg/1 ml Colirio
864	L01FA01	['PRODUCTOS ROCHE S.A. QUIMICA E INDUSTRIAL']	['solución inyectable para perfusión']	MABTHERA ROCHE 100 mg/10 ml Sol. para infus.	['Argentina']	Rituximab	['intravenosa']	MABTHERA ROCHE	100 mg/10 ml Sol. para infus.
865	L02BX03	['LABORATORIO LKM S.A.']	['comprimido recubierto']	ZYVALIX PLUS 500 mg Comp. recub.	['Argentina']	Abiraterona	['oral']	ZYVALIX PLUS	500 mg Comp. recub.
866	R01AD09	['LABORATORIO ELEA PHOENIX S.A.']	['suspensión para pulverización nasal']	FENISONA 50 mcg/1 dosis Susp. para pulv. Nasal	['Argentina']	Mometasona nasal	['nasal']	FENISONA	50 mcg/1 dosis Susp. para pulv. Nasal
867	A03FA	['ROEMMERS S.A.I.C.F.']	['comprimido masticable']	ROGASTRIL PLUS MASTICABLE 1 mg/200 mg Comp. masticable	['Argentina']	Propulsivos	['oral']	ROGASTRIL PLUS MASTICABLE	1 mg/200 mg Comp. masticable
868	N02AJ08	['SOUBEIRAN CHOBET S.R.L.']	['comprimido']	MENSALGIN 12,5 mg/200 mg Comp.	['Argentina']	Codeína e ibuprofeno	['oral']	MENSALGIN	12,5 mg/200 mg Comp.
869	C10BX03	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido recubierto']	ZARATOR MAX 5 mg/10 mg Comp. recub.	['Argentina']	Atorvastatina y amlodipino	['oral']	ZARATOR MAX	5 mg/10 mg Comp. recub.
870	J01DB04	['LABORATORIOS RICHET S.A.']	['polvo para solución inyectable']	CEFAZOLINA RICHET 1000 mg Polvo para sol. iny.	['Argentina']	Cefazolina	['intramuscular']	CEFAZOLINA RICHET	1000 mg Polvo para sol. iny.
871	N06AX26	['LUNDBECK ARGENTINA S.A.']	['comprimido recubierto']	BRINTELLIX 5 mg Comp. recub.	['Argentina']	Vortioxetina	['oral']	BRINTELLIX	5 mg Comp. recub.
872	A03BA01	['LAVIMAR S.A.']	['solución inyectable']	SOLUCION SULFATO DE ATROPINA LAVIMAR 0,001 g/1 ml Sol. iny.	['Argentina']	Atropina	['intramuscular']	SOLUCION SULFATO DE ATROPINA LAVIMAR	0,001 g/1 ml Sol. iny.
873	J05AB01	['DR LAZAR Y CIA. S.A. QUIMICA E INDUSTRIAL']	['suspensión oral']	XICLOVIR 400 mg/5 ml Susp. oral	['Argentina']	Aciclovir	['oral']	XICLOVIR	400 mg/5 ml Susp. oral
874	A11CC01	['SANT GALL FRIBURG Q.C.I.S.R.L.']	['solución oral']	GALFEROL 400 1000000 UI/100 ml Sol. oral	['Argentina']	Ergocalciferol	['oral']	GALFEROL	400 1000000 UI/100 ml Sol. oral
875	R05CB02	['LABORATORIO EDGARDO JORGE GEZZI']	['jarabe']	PULMOSAN FORTE 0,16 g/100 ml Jarabe	['Argentina']	Bromhexina	['oral']	PULMOSAN FORTE	0,16 g/100 ml Jarabe
876	N02BE51	['QUIMICA MONTPELLIER S.A.']	['comprimido recubierto']	REFRIANEX COMPUESTO Comp. recub.	['Argentina']	Paracetamol, asociaciones excl. psicolépticos	['oral']	REFRIANEX COMPUESTO	Comp. recub.
877	A06AX05	['ROSSMORE PHARMA S.A.']	['comprimido recubierto']	DOSNE 2 mg Comp. recub.	['Argentina']	Prucaloprida	['oral']	DOSNE	2 mg Comp. recub.
878	N02AE01	['LABORATORIO VANNIER S.A.']	['sistema de liberación transdérmica']	BIVALIS 20 mg Sist. transdérmico	['Argentina']	Buprenorfina, analgésico	['cutáneo']	BIVALIS	20 mg Sist. transdérmico
879	N02BE01	['GRAMON MILLET S.A.']	['solución oral']	MEJORAL PARA NIÑOS 10 g/100 ml Sol. oral	['Argentina']	Paracetamol	['oral']	MEJORAL PARA NIÑOS	10 g/100 ml Sol. oral
880	N02BE51 P42	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido recubierto']	BLOKIUM GESIC 50 mg/400 mg Comp. recub.	['Argentina']	Paracetamol + diclofenaco	['oral']	BLOKIUM GESIC	50 mg/400 mg Comp. recub.
881	J01XX08	['P.L. RIVERO Y CIA. S.A.']	['solución inyectable']	LITRECAN 2 mg/1 ml Sol. iny.	['Argentina']	Linezolid	['intravenosa']	LITRECAN	2 mg/1 ml Sol. iny.
882	C09CA03	['LABORATORIO FECOFAR DE LA FEDERACION ARGENTINA DE COOPERATIVAS FARMACEUTICAS COOP. LTDA.']	['comprimido recubierto']	VALSARFEC 320 mg Comp. recub.	['Argentina']	Valsartán	['oral']	VALSARFEC	320 mg Comp. recub.
883	L01EA03	['TUTEUR S.A.C.I.F.I.A.']	['cápsula dura']	TIRKANIB 150 mg Cáps.	['Argentina']	Nilotinib	['oral']	TIRKANIB	150 mg Cáps.
884	J01XA01	['LABORATORIOS FABRA S.A.']	['polvo para concentrado para solución para perfusión']	VANCOMICINA FABRA 1 g Polvo para concentr. para sol. para infus.	['Argentina']	Vancomicina	['intravenosa']	VANCOMICINA FABRA	1 g Polvo para concentr. para sol. para infus.
885	S01XA20 M1	['DENVER FARMA S.A.']	['solución oftálmica']	OFTALOOK PLUS 3 mg/1 g Sol. oftálmica	['Argentina']	Hipromelosa, lágrimas artificiales y otros preparados inertes	['oftálmica']	OFTALOOK PLUS	3 mg/1 g Sol. oftálmica
886	N05AH03	['IVAX ARGENTINA S.A.']	['comprimido bucodispersable']	OLANZAPINA TEVA 10 mg Comp. bucodispersable	['Argentina']	Olanzapina	['oral']	OLANZAPINA TEVA	10 mg Comp. bucodispersable
887	G04BE03	['LABORATORIO EDGARDO JORGE GEZZI']	['comprimido recubierto']	P.P.G. MAX 100 mg Comp. recub.	['Argentina']	Sildenafilo	['oral']	P.P.G. MAX	100 mg Comp. recub.
888	N02BF01	['PHARMALEP S.A.']	['cápsula dura']	AXILEP 300 mg Cáps. dura	['Argentina']	Gabapentina	['oral']	AXILEP	300 mg Cáps. dura
889	D07CC01 P3	['ORGANON ARGENTINA S.R.L.']	['crema']	QUADRIDERM 0,05 g/1 g/0,1 g/100 g Crema	['Argentina']	Betametasona + gentamicina + clotrimazol	['vía tópica']	QUADRIDERM	0,05 g/1 g/0,1 g/100 g Crema
890	R05CB01	['DR LAZAR Y CIA. S.A. QUIMICA E INDUSTRIAL']	['granulado para solución oral en sobre']	TEMPOTANE 600 mg/1 sobre Granul. para sol. oral en sobre	['Argentina']	Acetilcisteína	['oral']	TEMPOTANE	600 mg/1 sobre Granul. para sol. oral en sobre
891	A02BC02	['LABORATORIO AUSTRAL S.A.']	['comprimido recubierto gastrorresistente']	PANTOMETYL 40 40 mg Comp. recub. gastrorr.	['Argentina']	Pantoprazol	['oral']	PANTOMETYL	40 40 mg Comp. recub. gastrorr.
892	J01CR05 P1	['P.L. RIVERO Y CIA. S.A.']	['polvo para inyección']	PETEZAM 4 g/0,5 g Polvo para iny.	['Argentina']	Piperacilina + tazobactam	['intravenosa']	PETEZAM	4 g/0,5 g Polvo para iny.
893	J01FA10	['LABORATORIOS FABRA S.A.']	['cápsula dura']	FABRAMICINA 250 mg Cáps. dura	['Argentina']	Azitromicina	['oral']	FABRAMICINA	250 mg Cáps. dura
894	H01AC01	['MERCK S.A.']	['solución inyectable']	SAIZEN 12 mg Sol. iny.	['Argentina']	Somatropina	['subcutánea']	SAIZEN	12 mg Sol. iny.
895	H05BX01	['LABORATORIOS ASPEN S.A.']	['comprimido recubierto']	PLIENTAX 30 mg Comp. recub.	['Argentina']	Cinacalcet	['oral']	PLIENTAX	30 mg Comp. recub.
896	J01CA20 P4	['LABORATORIOS CASASCO S.A.I.C.']	['polvo para suspensión oral']	ISET RESPIRATORIO 15 mg/250 mg/5 ml Polvo para susp. oral	['Argentina']	Claritromicina + ambroxol	['oral']	ISET RESPIRATORIO	15 mg/250 mg/5 ml Polvo para susp. oral
897	N03AE01	['BALIARDA S.A.']	['comprimido']	CLONAGIN 0,5 0,5 mg Comp.	['Argentina']	Clonazepam	['oral']	CLONAGIN	0,5 0,5 mg Comp.
898	R03DC03	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido masticable']	ROLAST 4 mg Comp. masticable	['Argentina']	Montelukast	['oral']	ROLAST	4 mg Comp. masticable
899	P02CA01	['SANT GALL FRIBURG Q.C.I.S.R.L.']	['comprimido']	MEBENDAZOL SANT GALL 200 mg Comp.	['Argentina']	Mebendazol	['oral']	MEBENDAZOL SANT GALL	200 mg Comp.
900	A10BA02	['LABORATORIO VANNIER S.A.']	['comprimido recubierto']	METFORMINA VANNIER 500 mg Comp. recub.	['Argentina']	Metformina	['oral']	METFORMINA VANNIER	500 mg Comp. recub.
901	J01FA10	['MONTE VERDE S.A.']	['comprimido recubierto']	DOYLE 500 mg Comp. recub.	['Argentina']	Azitromicina	['oral']	DOYLE	500 mg Comp. recub.
902	L04AX04	['BRISTOL MYERS SQUIBB ARGENTINA S.R.L.']	['cápsula dura']	REVLIMID 15 mg Cáps. dura	['Argentina']	Lenalidomida	['oral']	REVLIMID	15 mg Cáps. dura
903	G03AA12	['BAYER S.A.']	['comprimido recubierto']	YASMIN 3 mg/0,03 mg Comp. recub.	['Argentina']	Drospirenona y etinilestradiol	['oral']	YASMIN	3 mg/0,03 mg Comp. recub.
904	L01CD01	['SIDUS S.A.']	['solución inyectable']	PACLITAXEL DELTA FARMA 30 mg/5 ml Sol. iny.	['Argentina']	Paclitaxel	['intravenosa']	PACLITAXEL DELTA FARMA	30 mg/5 ml Sol. iny.
905	N01BB02	['HLB PHARMA GROUP S.A.']	['solución inyectable']	SOLUCIÓN DE LIDOCAINA HLB PHARMA GROUP 2 g/100 ml Sol. iny.	['Argentina']	Lidocaína anestésico local	['intramuscular']		SOLUCIÓN DE LIDOCAINA HLB PHARMA GROUP 2 g/100 ml Sol. iny.
906	L04AB02	['AMGEN BIOTECNOLOGIA DE ARGENTINA SRL']	['polvo para concentrado para solución para perfusión']	AVSOLA 100 mg Polvo para concentr. para sol. para infus.	['Argentina']	Infliximab	['intravenosa']	AVSOLA	100 mg Polvo para concentr. para sol. para infus.
907	S01CA01 P9	['LABORATORIO INTERNACIONAL ARGENTINO S.A.']	['colirio en suspensión']	PROCALM SUSPENSIÓN OFTÁLMICA (3 mg + 1 mg)/mL	['Argentina']	Dexametasona + ciprofloxacino	['oftálmica']	PROCALM SUSPENSIÓN	OFTÁLMICA (3 mg + 1 mg)/mL
908	R02AB02 P1	['LABORATORIOS MONSERRAT Y ECLAIR S.A.']	['comprimido para chupar']	BUCOTRICIN 10 mg/1 mg/2 mg Caramelo	['Argentina']	Tirotricina en asociación	['oral']	BUCOTRICIN	10 mg/1 mg/2 mg Caramelo
909	R01AX06	['LAFEDAR S.A.']	['pomada nasal']	QUEMICETINA NF NASAL 2 g/100 g Ung. nasal	['Argentina']	Mupirocina nasal	['nasal']	QUEMICETINA NF	NASAL 2 g/100 g Ung. nasal
910	P02CF01	['LAFEDAR S.A.']	['comprimido']	VERMECTIN 6 mg Comp.	['Argentina']	Ivermectina	['oral']	VERMECTIN	6 mg Comp.
911	M01AB05	['LABORATORIO OMICRON S.A.']	['comprimido']	VOLFORTE 25 mg Comp.	['Argentina']	Diclofenaco	['oral']	VOLFORTE	25 mg Comp.
912	N03AX09	['IVAX ARGENTINA S.A.']	['comprimido dispersable']	EPILEPAX 100 mg Comp. dispersable	['Argentina']	Lamotrigina	['oral']	EPILEPAX	100 mg Comp. dispersable
913	M03BB53 P6	['BAYER S.A.']	['cápsula blanda']	ACTRON FLEX RAPIDA ACCION 250 mg/400 mg Cáps. blanda	['Argentina']	Clorzoxazona + ibuprofeno	['oral']	ACTRON FLEX RAPIDA ACCION	250 mg/400 mg Cáps. blanda
914	C07AG02	['LABORATORIO AUSTRAL S.A.']	['comprimido']	VEDILEP 12,5 mg Comp.	['Argentina']	Carvedilol	['oral']	VEDILEP	12,5 mg Comp.
915	N06AB05	['MEGALABS ARGENTINA S.A.U']	['comprimido recubierto']	PAMOXET 40 mg Comp. recub.	['Argentina']	Paroxetina	['oral']	PAMOXET	40 mg Comp. recub.
916	N03AG01	['IVAX ARGENTINA S.A.']	['comprimido gastrorresistente']	VALNAR 250 mg Comp. gastrorr.	['Argentina']	Valproico ácido	['oral']	VALNAR	250 mg Comp. gastrorr.
